#Software: Microsoft Log Parser
#Version: 1.0
#Date: 2012-09-22 00:19:06
#Fields: LogFilename RecordNumber ComputerName SiteID DateTime ClientIpAddress ServerIpAddress ServerPort Method ProtocolVersion ProtocolStatus SubStatus TimeTaken BytesSent BytesReceived Win32Status UriStem UriQuery UserName
d:\iislog\W3SVC\ra120921.ibl 801099 USER-2E87126D0E 830030000 2012-09-21 15:56:30 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 828 465 296 0 /img/bg_21.png - -
d:\iislog\W3SVC\ra120921.ibl 801114 USER-2E87126D0E 830030000 2012-09-21 15:56:32 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 2171 57985 295 0 /img/bg_8.png - -
d:\iislog\W3SVC\ra120921.ibl 801122 USER-2E87126D0E 830030000 2012-09-21 15:56:32 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 2578 13747 296 0 /img/img_1.gif - -
d:\iislog\W3SVC\ra120921.ibl 801159 USER-2E87126D0E 830030000 2012-09-21 15:56:35 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 5734 34404 295 0 /img/logo.png - -
d:\iislog\W3SVC\ra120921.ibl 801169 USER-2E87126D0E 830030000 2012-09-21 15:56:36 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 6875 77405 322 0 /upload/pic/2012/09/1347980915_61970.jpg - -
d:\iislog\W3SVC\ra120921.ibl 801188 USER-2E87126D0E 830030000 2012-09-21 15:56:37 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 7968 131325 325 64 /upload/banner/2012/09/1346678121_41407.png - -
d:\iislog\W3SVC\ra120921.ibl 801227 USER-2E87126D0E 830030000 2012-09-21 15:56:39 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 9343 262397 325 64 /upload/banner/2012/09/1346678105_97992.png - -
d:\iislog\W3SVC\ra120921.ibl 801236 USER-2E87126D0E 830030000 2012-09-21 15:56:39 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 9671 262397 325 64 /upload/banner/2012/09/1346678112_54280.png - -
d:\iislog\W3SVC\ra120921.ibl 801238 USER-2E87126D0E 830030000 2012-09-21 15:56:40 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 2093 208 451 0 /aboutus.php - -
d:\iislog\W3SVC\ra120921.ibl 801276 USER-2E87126D0E 830030000 2012-09-21 15:56:44 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 62 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 801394 USER-2E87126D0E 830030000 2012-09-21 15:56:51 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 500 0 62 208 417 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 801640 USER-2E87126D0E 830030000 2012-09-21 15:57:06 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 206 0 1718 53532 435 0 /upload/banner/2012/09/1346678105_97992.png - -
d:\iislog\W3SVC\ra120921.ibl 801642 USER-2E87126D0E 830030000 2012-09-21 15:57:06 66.249.69.115 112.121.167.174 80 GET HTTP/1.1 404 0 484 1468 268 2 /robots.txt - -
d:\iislog\W3SVC\ra120921.ibl 801649 USER-2E87126D0E 830030000 2012-09-21 15:57:07 66.249.69.115 112.121.167.174 80 GET HTTP/1.1 500 0 750 208 232 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 801670 USER-2E87126D0E 830030000 2012-09-21 15:57:08 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 206 0 3937 182550 435 0 /upload/banner/2012/09/1346678112_54280.png - -
d:\iislog\W3SVC\ra120921.ibl 801690 USER-2E87126D0E 830030000 2012-09-21 15:57:10 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 206 0 5484 302600 435 0 /upload/banner/2012/09/1346678121_41407.png - -
d:\iislog\W3SVC\ra120921.ibl 802649 USER-2E87126D0E 830030000 2012-09-21 15:58:22 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 395 2 /x.php - -
d:\iislog\W3SVC\ra120921.ibl 802654 USER-2E87126D0E 830030000 2012-09-21 15:58:22 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 804926 USER-2E87126D0E 830030000 2012-09-21 16:00:50 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 806197 USER-2E87126D0E 830030000 2012-09-21 16:02:18 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 806974 USER-2E87126D0E 830030000 2012-09-21 16:03:08 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 810596 USER-2E87126D0E 830030000 2012-09-21 16:06:58 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 811863 USER-2E87126D0E 830030000 2012-09-21 16:08:30 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 812856 USER-2E87126D0E 830030000 2012-09-21 16:09:34 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 403 14 171 377 417 5 / - -
d:\iislog\W3SVC\ra120921.ibl 812879 USER-2E87126D0E 830030000 2012-09-21 16:09:35 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 813615 USER-2E87126D0E 830030000 2012-09-21 16:10:37 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 187 1468 367 3 /js/jquery/jquery.boxy.css - -
d:\iislog\W3SVC\ra120921.ibl 813618 USER-2E87126D0E 830030000 2012-09-21 16:10:37 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 218 1468 356 3 /js/jquery/jquery-1.4.2.min.js - -
d:\iislog\W3SVC\ra120921.ibl 813619 USER-2E87126D0E 830030000 2012-09-21 16:10:37 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 234 1468 351 3 /js/jquery/jquery.boxy.js - -
d:\iislog\W3SVC\ra120921.ibl 813621 USER-2E87126D0E 830030000 2012-09-21 16:10:37 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 390 7029 354 0 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 813623 USER-2E87126D0E 830030000 2012-09-21 16:10:37 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 484 3177 357 0 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 813626 USER-2E87126D0E 830030000 2012-09-21 16:10:37 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 339 3 /img/logo.png - -
d:\iislog\W3SVC\ra120921.ibl 813627 USER-2E87126D0E 830030000 2012-09-21 16:10:37 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 369 3 /upload/banner/2012/09/1346678105_97992.png - -
d:\iislog\W3SVC\ra120921.ibl 813628 USER-2E87126D0E 830030000 2012-09-21 16:10:38 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 187 1468 369 3 /upload/banner/2012/09/1346678112_54280.png - -
d:\iislog\W3SVC\ra120921.ibl 813629 USER-2E87126D0E 830030000 2012-09-21 16:10:38 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 187 1468 369 3 /upload/banner/2012/09/1346678121_41407.png - -
d:\iislog\W3SVC\ra120921.ibl 813631 USER-2E87126D0E 830030000 2012-09-21 16:10:38 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 340 3 /img/bg_21.png - -
d:\iislog\W3SVC\ra120921.ibl 813632 USER-2E87126D0E 830030000 2012-09-21 16:10:38 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 339 3 /img/bg_1.png - -
d:\iislog\W3SVC\ra120921.ibl 813633 USER-2E87126D0E 830030000 2012-09-21 16:10:38 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 156 1468 366 3 /upload/pic/2012/09/1347980915_61970.jpg - -
d:\iislog\W3SVC\ra120921.ibl 813634 USER-2E87126D0E 830030000 2012-09-21 16:10:38 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 340 3 /img/img_1.gif - -
d:\iislog\W3SVC\ra120921.ibl 813635 USER-2E87126D0E 830030000 2012-09-21 16:10:38 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 187 1468 340 3 /img/bg_16.png - -
d:\iislog\W3SVC\ra120921.ibl 813638 USER-2E87126D0E 830030000 2012-09-21 16:10:38 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 339 3 /img/bg_8.png - -
d:\iislog\W3SVC\ra120921.ibl 813668 USER-2E87126D0E 830030000 2012-09-21 16:10:40 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 2687 1468 340 3 /img/btn_1.gif - -
d:\iislog\W3SVC\ra120921.ibl 813669 USER-2E87126D0E 830030000 2012-09-21 16:10:40 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 156 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 813692 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 156 1468 393 3 /js/jquery/jquery.boxy.css - -
d:\iislog\W3SVC\ra120921.ibl 813693 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 382 3 /js/jquery/jquery-1.4.2.min.js - -
d:\iislog\W3SVC\ra120921.ibl 813694 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 377 3 /js/jquery/jquery.boxy.js - -
d:\iislog\W3SVC\ra120921.ibl 813695 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 304 0 265 214 472 0 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 813696 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 304 0 281 214 469 0 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 813701 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 365 3 /img/logo.png - -
d:\iislog\W3SVC\ra120921.ibl 813702 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 366 3 /img/btn_1.gif - -
d:\iislog\W3SVC\ra120921.ibl 813704 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 187 1468 395 3 /upload/banner/2012/09/1346678105_97992.png - -
d:\iislog\W3SVC\ra120921.ibl 813705 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 187 1468 395 3 /upload/banner/2012/09/1346678112_54280.png - -
d:\iislog\W3SVC\ra120921.ibl 813706 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 187 1468 395 3 /upload/banner/2012/09/1346678121_41407.png - -
d:\iislog\W3SVC\ra120921.ibl 813707 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 203 1468 366 3 /img/bg_21.png - -
d:\iislog\W3SVC\ra120921.ibl 813708 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 365 3 /img/bg_1.png - -
d:\iislog\W3SVC\ra120921.ibl 813709 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 392 3 /upload/pic/2012/09/1347980915_61970.jpg - -
d:\iislog\W3SVC\ra120921.ibl 813710 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 156 1468 366 3 /img/img_1.gif - -
d:\iislog\W3SVC\ra120921.ibl 813711 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 156 1468 366 3 /img/bg_16.png - -
d:\iislog\W3SVC\ra120921.ibl 813713 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 156 1468 365 3 /img/bg_8.png - -
d:\iislog\W3SVC\ra120921.ibl 813715 USER-2E87126D0E 830030000 2012-09-21 16:10:42 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 813835 USER-2E87126D0E 830030000 2012-09-21 16:10:53 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 171 1468 398 2 /aboutus.php - -
d:\iislog\W3SVC\ra120921.ibl 813838 USER-2E87126D0E 830030000 2012-09-21 16:10:53 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 156 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 813867 USER-2E87126D0E 830030000 2012-09-21 16:10:57 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 156 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 816260 USER-2E87126D0E 830030000 2012-09-21 16:13:57 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 234 11412 260 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 816262 USER-2E87126D0E 830030000 2012-09-21 16:13:58 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 203 2291 411 0 /js/jquery/jquery.boxy.css - -
d:\iislog\W3SVC\ra120921.ibl 816267 USER-2E87126D0E 830030000 2012-09-21 16:13:58 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 468 3177 401 0 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 816268 USER-2E87126D0E 830030000 2012-09-21 16:13:58 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 437 7029 396 0 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 816270 USER-2E87126D0E 830030000 2012-09-21 16:13:58 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 765 21802 410 0 /js/jquery/jquery.boxy.js - -
d:\iislog\W3SVC\ra120921.ibl 816275 USER-2E87126D0E 830030000 2012-09-21 16:13:59 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 1203 72441 415 0 /js/jquery/jquery-1.4.2.min.js - -
d:\iislog\W3SVC\ra120921.ibl 816276 USER-2E87126D0E 830030000 2012-09-21 16:13:59 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 46 704 399 0 /img/btn_1.gif - -
d:\iislog\W3SVC\ra120921.ibl 816281 USER-2E87126D0E 830030000 2012-09-21 16:13:59 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 312 449 399 0 /img/bg_16.png - -
d:\iislog\W3SVC\ra120921.ibl 816282 USER-2E87126D0E 830030000 2012-09-21 16:13:59 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 312 465 399 0 /img/bg_21.png - -
d:\iislog\W3SVC\ra120921.ibl 816283 USER-2E87126D0E 830030000 2012-09-21 16:13:59 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 296 477 398 0 /img/bg_1.png - -
d:\iislog\W3SVC\ra120921.ibl 816304 USER-2E87126D0E 830030000 2012-09-21 16:14:00 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 1781 77405 425 0 /upload/pic/2012/09/1347980915_61970.jpg - -
d:\iislog\W3SVC\ra120921.ibl 816305 USER-2E87126D0E 830030000 2012-09-21 16:14:00 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 1828 13746 399 0 /img/img_1.gif - -
d:\iislog\W3SVC\ra120921.ibl 816406 USER-2E87126D0E 830030000 2012-09-21 16:14:05 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 6296 34404 398 0 /img/logo.png - -
d:\iislog\W3SVC\ra120921.ibl 816434 USER-2E87126D0E 830030000 2012-09-21 16:14:07 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 8671 57985 398 0 /img/bg_8.png - -
d:\iislog\W3SVC\ra120921.ibl 816474 USER-2E87126D0E 830030000 2012-09-21 16:14:11 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 12484 407411 428 0 /upload/banner/2012/09/1346678121_41407.png - -
d:\iislog\W3SVC\ra120921.ibl 816476 USER-2E87126D0E 830030000 2012-09-21 16:14:11 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 12640 315620 428 0 /upload/banner/2012/09/1346678105_97992.png - -
d:\iislog\W3SVC\ra120921.ibl 816485 USER-2E87126D0E 830030000 2012-09-21 16:14:12 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 13328 413309 428 0 /upload/banner/2012/09/1346678112_54280.png - -
d:\iislog\W3SVC\ra120921.ibl 816613 USER-2E87126D0E 830030000 2012-09-21 16:14:21 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 500 11412 364 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 816615 USER-2E87126D0E 830030000 2012-09-21 16:14:21 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 203 2291 381 0 /js/jquery/jquery.boxy.css - -
d:\iislog\W3SVC\ra120921.ibl 816616 USER-2E87126D0E 830030000 2012-09-21 16:14:21 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 304 0 312 214 460 0 /css/include.css - -
d:\iislog\W3SVC\ra120921.ibl 816617 USER-2E87126D0E 830030000 2012-09-21 16:14:21 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 304 0 296 214 457 0 /css/main.css - -
d:\iislog\W3SVC\ra120921.ibl 816631 USER-2E87126D0E 830030000 2012-09-21 16:14:22 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 906 21802 365 0 /js/jquery/jquery.boxy.js - -
d:\iislog\W3SVC\ra120921.ibl 816645 USER-2E87126D0E 830030000 2012-09-21 16:14:23 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 1593 72441 370 0 /js/jquery/jquery-1.4.2.min.js - -
d:\iislog\W3SVC\ra120921.ibl 816649 USER-2E87126D0E 830030000 2012-09-21 16:14:23 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 171 704 354 0 /img/btn_1.gif - -
d:\iislog\W3SVC\ra120921.ibl 816659 USER-2E87126D0E 830030000 2012-09-21 16:14:23 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 531 34404 353 0 /img/logo.png - -
d:\iislog\W3SVC\ra120921.ibl 816667 USER-2E87126D0E 830030000 2012-09-21 16:14:23 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 500 465 354 0 /img/bg_21.png - -
d:\iislog\W3SVC\ra120921.ibl 816668 USER-2E87126D0E 830030000 2012-09-21 16:14:23 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 484 477 353 0 /img/bg_1.png - -
d:\iislog\W3SVC\ra120921.ibl 816687 USER-2E87126D0E 830030000 2012-09-21 16:14:24 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 796 449 354 0 /img/bg_16.png - -
d:\iislog\W3SVC\ra120921.ibl 816715 USER-2E87126D0E 830030000 2012-09-21 16:14:25 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 1984 13746 354 0 /img/img_1.gif - -
d:\iislog\W3SVC\ra120921.ibl 816718 USER-2E87126D0E 830030000 2012-09-21 16:14:25 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 2250 77405 380 0 /upload/pic/2012/09/1347980915_61970.jpg - -
d:\iislog\W3SVC\ra120921.ibl 816793 USER-2E87126D0E 830030000 2012-09-21 16:14:29 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 4843 57985 353 0 /img/bg_8.png - -
d:\iislog\W3SVC\ra120921.ibl 816861 USER-2E87126D0E 830030000 2012-09-21 16:14:35 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 11812 315620 383 0 /upload/banner/2012/09/1346678105_97992.png - -
d:\iislog\W3SVC\ra120921.ibl 816885 USER-2E87126D0E 830030000 2012-09-21 16:14:36 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 13593 413309 383 0 /upload/banner/2012/09/1346678112_54280.png - -
d:\iislog\W3SVC\ra120921.ibl 816888 USER-2E87126D0E 830030000 2012-09-21 16:14:36 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 13703 407411 383 0 /upload/banner/2012/09/1346678121_41407.png - -
d:\iislog\W3SVC\ra120921.ibl 816900 USER-2E87126D0E 830030000 2012-09-21 16:14:38 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 404 0 203 1468 315 2 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 817104 USER-2E87126D0E 830030000 2012-09-21 16:14:56 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 302 0 46 255 421 0 /adm/index.php - -
d:\iislog\W3SVC\ra120921.ibl 817105 USER-2E87126D0E 830030000 2012-09-21 16:14:56 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 93 3675 430 0 /adm/login.php - -
d:\iislog\W3SVC\ra120921.ibl 817106 USER-2E87126D0E 830030000 2012-09-21 16:14:56 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 301 0 218 362 420 0 /adm - -
d:\iislog\W3SVC\ra120921.ibl 817108 USER-2E87126D0E 830030000 2012-09-21 16:14:56 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 109 4839 323 0 /css/admin.css - -
d:\iislog\W3SVC\ra120921.ibl 817111 USER-2E87126D0E 830030000 2012-09-21 16:14:56 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 140 2324 323 0 /img/bg_13.png - -
d:\iislog\W3SVC\ra120921.ibl 817112 USER-2E87126D0E 830030000 2012-09-21 16:14:56 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 203 2007 324 0 /inc/verify.php - -
d:\iislog\W3SVC\ra120921.ibl 817115 USER-2E87126D0E 830030000 2012-09-21 16:14:56 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 265 443 323 0 /img/bg_12.png - -
d:\iislog\W3SVC\ra120921.ibl 817116 USER-2E87126D0E 830030000 2012-09-21 16:14:56 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 281 782 323 0 /img/btn_6.gif - -
d:\iislog\W3SVC\ra120921.ibl 817117 USER-2E87126D0E 830030000 2012-09-21 16:14:56 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 250 6899 328 0 /img/admin-logo.png - -
d:\iislog\W3SVC\ra120921.ibl 817140 USER-2E87126D0E 830030000 2012-09-21 16:14:59 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 46 0 322 64 /favicon.ico - -
d:\iislog\W3SVC\ra120921.ibl 817190 USER-2E87126D0E 830030000 2012-09-21 16:15:03 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 78 2100 349 0 /inc/verify.php temp=0.28089548299582023 -
d:\iislog\W3SVC\ra120921.ibl 817267 USER-2E87126D0E 830030000 2012-09-21 16:15:09 58.241.55.53 112.121.167.174 80 POST HTTP/1.1 200 0 62 366 487 0 /adm/login.php - -
d:\iislog\W3SVC\ra120921.ibl 817268 USER-2E87126D0E 830030000 2012-09-21 16:15:09 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 78 2406 448 0 /adm/index.php - -
d:\iislog\W3SVC\ra120921.ibl 817278 USER-2E87126D0E 830030000 2012-09-21 16:15:09 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 78 4017 497 0 /adm/left.php - -
d:\iislog\W3SVC\ra120921.ibl 817279 USER-2E87126D0E 830030000 2012-09-21 16:15:09 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 125 1950 499 0 /adm/admcon.php - -
d:\iislog\W3SVC\ra120921.ibl 817280 USER-2E87126D0E 830030000 2012-09-21 16:15:09 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 125 1929 497 0 /adm/foot.php - -
d:\iislog\W3SVC\ra120921.ibl 817281 USER-2E87126D0E 830030000 2012-09-21 16:15:09 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 156 2047 497 0 /adm/head.php - -
d:\iislog\W3SVC\ra120921.ibl 817286 USER-2E87126D0E 830030000 2012-09-21 16:15:10 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 203 602 340 0 /img/bg_10.png - -
d:\iislog\W3SVC\ra120921.ibl 817296 USER-2E87126D0E 830030000 2012-09-21 16:15:11 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 218 381 340 0 /img/btn_8.gif - -
d:\iislog\W3SVC\ra120921.ibl 817301 USER-2E87126D0E 830030000 2012-09-21 16:15:11 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 78 3540 507 0 /adm/prolist.php cid1=22 -
d:\iislog\W3SVC\ra120921.ibl 817306 USER-2E87126D0E 830030000 2012-09-21 16:15:12 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 203 395 351 0 /img/btn_9.gif - -
d:\iislog\W3SVC\ra120921.ibl 817331 USER-2E87126D0E 830030000 2012-09-21 16:15:14 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 78 4283 500 0 /adm/newslist.php - -
d:\iislog\W3SVC\ra120921.ibl 817333 USER-2E87126D0E 830030000 2012-09-21 16:15:14 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 62 1595 343 0 /css/page.css - -
d:\iislog\W3SVC\ra120921.ibl 817334 USER-2E87126D0E 830030000 2012-09-21 16:15:14 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 404 0 31 0 344 64 /adm/edit&id=4 - -
d:\iislog\W3SVC\ra120921.ibl 817358 USER-2E87126D0E 830030000 2012-09-21 16:15:15 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 93 3540 507 0 /adm/prolist.php cid1=22 -
d:\iislog\W3SVC\ra120921.ibl 817389 USER-2E87126D0E 830030000 2012-09-21 16:15:16 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 250 13492 499 0 /adm/promain.php - -
d:\iislog\W3SVC\ra120921.ibl 817393 USER-2E87126D0E 830030000 2012-09-21 16:15:17 58.241.55.53 112.121.167.174 80 GET HTTP/1.1 200 0 156 455 343 0 /img/bg_14.png - -
d:\iislog\W3SVC\ra120921.ibl 818162 USER-2E87126D0E 830030000 2012-09-21 16:16:07 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 200 0 375 11412 390 0 /index.php - -
d:\iislog\W3SVC\ra120921.ibl 818165 USER-2E87126D0E 830030000 2012-09-21 16:16:08 222.188.187.187 112.121.167.174 80 GET HTTP/1.1 304 0 328 214 486 0 /css/include.css - -
